LATITUDE,LONGITUDE,HourlyPrecipitation,HourlyWindSpeed,DATES
40.77898,-73.96925,0.05,7.0,2009-03-29T19:33:00
40.77898,-73.96925,0.07,7.0,2009-03-29T19:48:00
40.77898,-73.96925,0,0.0,2009-03-29T20:00:00
40.77898,-73.96925,0,5.0,2009-03-29T20:10:00
40.77898,-73.96925,0,5.0,2009-03-29T20:51:00
40.77898,-73.96925,0.01,8.0,2009-03-29T22:51:00
40.77898,-73.96925,0.05,5.0,2009-03-29T23:51:00
40.77898,-73.96925,0,9.0,2009-04-01T12:51:00
40.77898,-73.96925,0,8.0,2009-04-01T14:51:00
40.77898,-73.96925,0,14.0,2009-04-01T15:22:00
40.77898,-73.96925,0.01,5.0,2009-04-01T15:51:00
40.77898,-73.96925,0.01,10.0,2009-04-01T16:51:00
40.77898,-73.96925,0.04,7.0,2009-04-01T17:42:00
40.77898,-73.96925,0.08,6.0,2009-04-01T17:51:00
40.77898,-73.96925,0.02,10.0,2009-04-01T18:01:00
40.77898,-73.96925,0.03,5.0,2009-04-01T18:26:00
40.77898,-73.96925,0.03,8.0,2009-04-01T18:51:00
40.77898,-73.96925,0.03,5.0,2009-04-01T19:37:00
40.77898,-73.96925,0.03,3.0,2009-04-01T19:47:00
40.77898,-73.96925,0.03,6.0,2009-04-01T19:51:00
40.77898,-73.96925,0.01,3.0,2009-04-01T20:51:00
40.77898,-73.96925,0.07,5.0,2009-04-01T21:27:00
40.77898,-73.96925,0.12,5.0,2009-04-01T21:51:00
40.77898,-73.96925,0,5.0,2009-04-01T22:01:00
40.77898,-73.96925,0.02,8.0,2009-04-01T22:15:00
40.77898,-73.96925,0.06,0.0,2009-04-01T22:46:00
40.77898,-73.96925,0.07,5.0,2009-04-01T22:51:00
40.77898,-73.96925,0,3.0,2009-04-02T00:24:00
40.77898,-73.96925,0,8.0,2009-04-02T00:51:00
40.77898,-73.96925,0,7.0,2009-04-02T01:07:00
40.77898,-73.96925,0.01,6.0,2009-04-02T01:27:00
40.77898,-73.96925,0.01,0.0,2009-04-02T01:51:00
40.77898,-73.96925,0.01,8.0,2009-04-03T04:35:00
40.77898,-73.96925,0.01,8.0,2009-04-03T04:51:00
40.77898,-73.96925,0.01,11.0,2009-04-03T05:01:00
40.77898,-73.96925,0.03,8.0,2009-04-03T05:44:00
40.77898,-73.96925,0.03,9.0,2009-04-03T05:51:00
40.77898,-73.96925,0.01,9.0,2009-04-03T06:51:00
40.77898,-73.96925,0,11.0,2009-04-03T07:30:00
40.77898,-73.96925,0.04,8.0,2009-04-03T07:51:00
40.77898,-73.96925,0.02,6.0,2009-04-03T08:00:00
40.77898,-73.96925,0.14,8.0,2009-04-03T08:51:00
40.77898,-73.96925,0.07,10.0,2009-04-03T09:09:00
40.77898,-73.96925,0.10,11.0,2009-04-03T09:34:00
40.77898,-73.96925,0.11,10.0,2009-04-03T09:41:00
40.77898,-73.96925,0.12,7.0,2009-04-03T09:51:00
40.77898,-73.96925,0.02,8.0,2009-04-03T10:00:00
40.77898,-73.96925,0.02,8.0,2009-04-03T10:08:00
40.77898,-73.96925,0.03,10.0,2009-04-03T10:25:00
40.77898,-73.96925,0.03,9.0,2009-04-03T10:32:00
40.77898,-73.96925,0.07,10.0,2009-04-03T10:48:00
40.77898,-73.96925,0.07,9.0,2009-04-03T10:51:00
40.77898,-73.96925,0,9.0,2009-04-03T11:05:00
40.77898,-73.96925,0,9.0,2009-04-03T11:10:00
40.77898,-73.96925,0.03,7.0,2009-04-03T11:51:00
40.77898,-73.96925,0.01,11.0,2009-04-03T12:00:00
40.77898,-73.96925,0.03,8.0,2009-04-03T12:24:00
40.77898,-73.96925,0.03,8.0,2009-04-03T12:28:00
40.77898,-73.96925,0.03,8.0,2009-04-03T12:36:00
40.77898,-73.96925,0.03,7.0,2009-04-03T12:40:00
40.77898,-73.96925,0.35,7.0,2009-04-03T12:51:00
40.77898,-73.96925,0.09,6.0,2009-04-03T13:07:00
40.77898,-73.96925,0.09,6.0,2009-04-03T13:11:00
40.77898,-73.96925,0.10,8.0,2009-04-03T13:34:00
40.77898,-73.96925,0.10,6.0,2009-04-03T13:51:00
40.77898,-73.96925,0,6.0,2009-04-03T16:21:00
40.77898,-73.96925,0,8.0,2009-04-03T16:51:00
40.77898,-73.96925,0.01,8.0,2009-04-03T19:51:00
40.77898,-73.96925,0.04,14.0,2009-04-06T07:28:00
40.77898,-73.96925,0.09,10.0,2009-04-06T07:45:00
40.77898,-73.96925,0.10,10.0,2009-04-06T07:51:00
40.77898,-73.96925,0.01,7.0,2009-04-06T08:11:00
40.77898,-73.96925,0.05,8.0,2009-04-06T08:51:00
40.77898,-73.96925,0,9.0,2009-04-06T09:51:00
40.77898,-73.96925,0,8.0,2009-04-06T10:39:00
40.77898,-73.96925,0.08,7.0,2009-04-06T10:51:00
40.77898,-73.96925,0,3.0,2009-04-06T11:00:00
40.77898,-73.96925,0.02,5.0,2009-04-06T11:04:00
40.77898,-73.96925,0.08,8.0,2009-04-06T11:30:00
40.77898,-73.96925,0.08,5.0,2009-04-06T11:51:00
40.77898,-73.96925,0.03,6.0,2009-04-06T12:21:00
40.77898,-73.96925,0.05,11.0,2009-04-06T12:30:00
40.77898,-73.96925,0.05,0.0,2009-04-06T12:51:00
40.77898,-73.96925,0.01,5.0,2009-04-06T13:21:00
40.77898,-73.96925,0.03,6.0,2009-04-06T13:32:00
40.77898,-73.96925,0.03,5.0,2009-04-06T13:39:00
40.77898,-73.96925,0.03,9.0,2009-04-06T13:51:00
40.77898,-73.96925,0.04,8.0,2009-04-06T14:51:00
40.77898,-73.96925,0.05,6.0,2009-04-06T15:04:00
40.77898,-73.96925,0.10,9.0,2009-04-06T15:27:00
40.77898,-73.96925,0.12,13.0,2009-04-06T15:41:00
40.77898,-73.96925,0.12,14.0,2009-04-06T15:48:00
40.77898,-73.96925,0.12,10.0,2009-04-06T15:51:00
40.77898,-73.96925,0,6.0,2009-04-06T16:48:00
40.77898,-73.96925,0,6.0,2009-04-06T16:51:00
40.77898,-73.96925,0.01,3.0,2009-04-06T21:48:00
40.77898,-73.96925,0.01,5.0,2009-04-06T21:51:00
40.77898,-73.96925,0,7.0,2009-04-06T22:26:00
40.77898,-73.96925,0,3.0,2009-04-06T22:51:00
40.77898,-73.96925,0,6.0,2009-04-08T09:51:00
40.77898,-73.96925,0,9.0,2009-04-10T16:51:00
40.77898,-73.96925,0,14.0,2009-04-10T21:37:00
40.77898,-73.96925,0,11.0,2009-04-10T21:51:00
40.77898,-73.96925,0,10.0,2009-04-11T07:09:00
40.77898,-73.96925,0.02,13.0,2009-04-11T07:51:00
40.77898,-73.96925,0,15.0,2009-04-11T08:01:00
40.77898,-73.96925,0.02,13.0,2009-04-11T08:15:00
40.77898,-73.96925,0.07,10.0,2009-04-11T08:46:00
40.77898,-73.96925,0.08,9.0,2009-04-11T08:51:00
40.77898,-73.96925,0.03,14.0,2009-04-11T09:09:00
40.77898,-73.96925,0.07,13.0,2009-04-11T09:34:00
40.77898,-73.96925,0.10,13.0,2009-04-11T09:51:00
40.77898,-73.96925,0.01,14.0,2009-04-11T10:00:00
40.77898,-73.96925,0.09,9.0,2009-04-11T10:51:00
40.77898,-73.96925,0.05,9.0,2009-04-11T11:51:00
40.77898,-73.96925,0.03,9.0,2009-04-11T12:14:00
40.77898,-73.96925,0.04,3.0,2009-04-11T12:29:00
40.77898,-73.96925,0.05,3.0,2009-04-11T12:33:00
40.77898,-73.96925,0.09,6.0,2009-04-11T12:51:00
40.77898,-73.96925,0.03,7.0,2009-04-11T13:11:00
40.77898,-73.96925,0.08,9.0,2009-04-11T13:51:00
40.77898,-73.96925,0.04,8.0,2009-04-11T14:25:00
40.77898,-73.96925,0.05,6.0,2009-04-11T14:51:00
40.77898,-73.96925,0,9.0,2009-04-11T15:51:00
40.77898,-73.96925,0,11.0,2009-04-14T15:51:00
40.77898,-73.96925,0.02,14.0,2009-04-14T16:51:00
40.77898,-73.96925,0.01,11.0,2009-04-14T17:51:00
40.77898,-73.96925,0.02,9.0,2009-04-14T18:51:00
40.77898,-73.96925,0.04,10.0,2009-04-14T20:51:00
40.77898,-73.96925,0.01,14.0,2009-04-14T21:13:00
40.77898,-73.96925,0.05,13.0,2009-04-14T21:51:00
40.77898,-73.96925,0.02,13.0,2009-04-14T22:51:00
40.77898,-73.96925,0.01,11.0,2009-04-14T23:51:00
40.77898,-73.96925,0.03,14.0,2009-04-15T00:51:00
40.77898,-73.96925,0.01,15.0,2009-04-15T01:05:00
40.77898,-73.96925,0.10,14.0,2009-04-15T01:51:00
40.77898,-73.96925,0.01,17.0,2009-04-15T02:35:00
40.77898,-73.96925,0.02,11.0,2009-04-15T02:51:00
40.77898,-73.96925,0,13.0,2009-04-15T03:36:00
40.77898,-73.96925,0,11.0,2009-04-15T03:51:00
40.77898,-73.96925,0.02,10.0,2009-04-15T04:51:00
40.77898,-73.96925,0,9.0,2009-04-15T05:51:00
40.77898,-73.96925,0.01,11.0,2009-04-15T06:33:00
40.77898,-73.96925,0.02,9.0,2009-04-15T06:51:00
40.77898,-73.96925,0.01,16.0,2009-04-15T07:51:00
40.77898,-73.96925,0,7.0,2009-04-20T07:51:00
40.77898,-73.96925,0,9.0,2009-04-20T08:51:00
40.77898,-73.96925,0,11.0,2009-04-20T11:51:00
40.77898,-73.96925,0.02,13.0,2009-04-20T12:51:00
40.77898,-73.96925,0.01,16.0,2009-04-20T13:00:00
40.77898,-73.96925,0.04,17.0,2009-04-20T13:14:00
40.77898,-73.96925,0.06,11.0,2009-04-20T13:51:00
40.77898,-73.96925,0.03,15.0,2009-04-20T14:00:00
40.77898,-73.96925,0.09,17.0,2009-04-20T14:20:00
40.77898,-73.96925,0.10,11.0,2009-04-20T14:31:00
40.77898,-73.96925,0.11,18.0,2009-04-20T14:51:00
40.77898,-73.96925,0.01,14.0,2009-04-20T15:12:00
40.77898,-73.96925,0.02,13.0,2009-04-20T15:51:00
40.77898,-73.96925,0.03,16.0,2009-04-20T16:21:00
40.77898,-73.96925,0.16,14.0,2009-04-20T16:51:00
40.77898,-73.96925,0,14.0,2009-04-20T17:00:00
40.77898,-73.96925,0.01,13.0,2009-04-20T17:03:00
40.77898,-73.96925,0.04,15.0,2009-04-20T17:51:00
40.77898,-73.96925,0.02,15.0,2009-04-20T18:12:00
40.77898,-73.96925,0.17,17.0,2009-04-20T18:34:00
40.77898,-73.96925,0.21,17.0,2009-04-20T18:47:00
40.77898,-73.96925,0.22,17.0,2009-04-20T18:51:00
40.77898,-73.96925,0.06,16.0,2009-04-20T19:18:00
40.77898,-73.96925,0.09,13.0,2009-04-20T19:33:00
40.77898,-73.96925,0.12,15.0,2009-04-20T19:51:00
40.77898,-73.96925,0.03,16.0,2009-04-20T20:10:00
40.77898,-73.96925,0.07,10.0,2009-04-20T20:19:00
40.77898,-73.96925,0.28,10.0,2009-04-20T20:51:00
40.77898,-73.96925,0.31,9.0,2009-04-20T21:31:00
40.77898,-73.96925,0.44,13.0,2009-04-20T21:47:00
40.77898,-73.96925,0.48,13.0,2009-04-20T21:51:00
40.77898,-73.96925,0.14,6.0,2009-04-20T22:09:00
40.77898,-73.96925,0.25,8.0,2009-04-20T22:51:00
40.77898,-73.96925,0.03,7.0,2009-04-20T23:51:00
40.77898,-73.96925,0,13.0,2009-04-21T01:51:00
40.77898,-73.96925,0.01,15.0,2009-04-21T02:44:00
40.77898,-73.96925,0.01,11.0,2009-04-21T02:51:00
40.77898,-73.96925,0.05,5.0,2009-04-21T22:51:00
40.77898,-73.96925,0.02,3.0,2009-04-21T23:00:00
40.77898,-73.96925,0.03,0.0,2009-04-21T23:51:00
40.77898,-73.96925,0,7.0,2009-04-22T11:51:00
40.77898,-73.96925,0.02,0.0,2009-04-22T12:51:00
40.77898,-73.96925,0.01,6.0,2009-04-22T13:32:00
40.77898,-73.96925,0.02,7.0,2009-04-22T13:51:00
40.77898,-73.96925,0,5.0,2009-04-22T14:51:00
40.77898,-73.96925,0,15.0,2009-04-29T02:51:00
40.77898,-73.96925,0,11.0,2009-04-29T03:51:00
40.77898,-73.96925,0.02,6.0,2009-05-01T02:51:00
40.77898,-73.96925,0,8.0,2009-05-01T08:34:00
40.77898,-73.96925,0,7.0,2009-05-01T08:51:00
40.77898,-73.96925,0.01,7.0,2009-05-01T15:15:00
40.77898,-73.96925,0.09,6.0,2009-05-01T15:24:00
40.77898,-73.96925,0.11,6.0,2009-05-01T15:31:00
40.77898,-73.96925,0.13,6.0,2009-05-01T15:36:00
40.77898,-73.96925,0.14,6.0,2009-05-01T15:44:00
40.77898,-73.96925,0.15,5.0,2009-05-01T15:51:00
40.77898,-73.96925,0,7.0,2009-05-01T16:00:00
40.77898,-73.96925,0,5.0,2009-05-01T16:48:00
40.77898,-73.96925,0,7.0,2009-05-01T16:51:00
40.77898,-73.96925,0.01,5.0,2009-05-01T17:13:00
40.77898,-73.96925,0.04,7.0,2009-05-01T17:22:00
40.77898,-73.96925,0.17,6.0,2009-05-01T17:32:00
40.77898,-73.96925,0.19,3.0,2009-05-01T17:43:00
40.77898,-73.96925,0.19,5.0,2009-05-01T17:50:00
40.77898,-73.96925,0.01,5.0,2009-05-01T18:51:00
40.77898,-73.96925,0.02,6.0,2009-05-01T19:27:00
40.77898,-73.96925,0.05,8.0,2009-05-01T19:36:00
40.77898,-73.96925,0.05,5.0,2009-05-01T19:44:00
40.77898,-73.96925,0.05,3.0,2009-05-01T19:51:00
40.77898,-73.96925,0,0.0,2009-05-01T20:07:00
40.77898,-73.96925,0,0.0,2009-05-01T20:20:00
40.77898,-73.96925,0,3.0,2009-05-01T20:28:00
40.77898,-73.96925,0,3.0,2009-05-01T20:35:00
40.77898,-73.96925,0,3.0,2009-05-01T20:51:00
40.77898,-73.96925,0,8.0,2009-05-02T03:38:00
40.77898,-73.96925,0.05,7.0,2009-05-02T03:51:00
40.77898,-73.96925,0.02,8.0,2009-05-02T04:03:00
40.77898,-73.96925,0.06,6.0,2009-05-02T04:51:00
40.77898,-73.96925,0,5.0,2009-05-02T10:51:00
40.77898,-73.96925,0,0.0,2009-05-03T06:51:00
40.77898,-73.96925,0.01,0.0,2009-05-03T07:25:00
40.77898,-73.96925,0.01,0.0,2009-05-03T07:29:00
40.77898,-73.96925,0.02,0.0,2009-05-03T07:46:00
40.77898,-73.96925,0.02,0.0,2009-05-03T07:51:00
40.77898,-73.96925,0,0.0,2009-05-03T08:20:00
40.77898,-73.96925,0.01,5.0,2009-05-03T08:29:00
40.77898,-73.96925,0.01,5.0,2009-05-03T08:51:00
40.77898,-73.96925,0.01,5.0,2009-05-03T09:51:00
40.77898,-73.96925,0.01,5.0,2009-05-03T10:05:00
40.77898,-73.96925,0.02,3.0,2009-05-03T10:43:00
40.77898,-73.96925,0.03,0.0,2009-05-03T10:51:00
40.77898,-73.96925,0.01,0.0,2009-05-03T11:02:00
40.77898,-73.96925,0.02,3.0,2009-05-03T11:08:00
40.77898,-73.96925,0.02,5.0,2009-05-03T11:15:00
40.77898,-73.96925,0.04,3.0,2009-05-03T11:26:00
40.77898,-73.96925,0.09,0.0,2009-05-03T11:51:00
40.77898,-73.96925,0.01,0.0,2009-05-03T12:00:00
40.77898,-73.96925,0.02,5.0,2009-05-03T12:08:00
40.77898,-73.96925,0.04,3.0,2009-05-03T12:15:00
40.77898,-73.96925,0.12,5.0,2009-05-03T12:51:00
40.77898,-73.96925,0.05,6.0,2009-05-03T13:16:00
40.77898,-73.96925,0.05,8.0,2009-05-03T13:28:00
40.77898,-73.96925,0.06,6.0,2009-05-03T13:51:00
40.77898,-73.96925,0,5.0,2009-05-03T14:08:00
40.77898,-73.96925,0.01,0.0,2009-05-03T14:24:00
40.77898,-73.96925,0.02,8.0,2009-05-03T14:51:00
40.77898,-73.96925,0.01,7.0,2009-05-03T15:51:00
40.77898,-73.96925,0.01,6.0,2009-05-03T16:29:00
40.77898,-73.96925,0.01,6.0,2009-05-03T16:51:00
40.77898,-73.96925,0,7.0,2009-05-03T17:24:00
40.77898,-73.96925,0.01,7.0,2009-05-03T17:42:00
40.77898,-73.96925,0.01,5.0,2009-05-03T17:51:00
40.77898,-73.96925,0.01,0.0,2009-05-03T19:40:00
40.77898,-73.96925,0.01,3.0,2009-05-03T19:51:00
40.77898,-73.96925,0,0.0,2009-05-03T22:49:00
40.77898,-73.96925,0,0.0,2009-05-03T22:51:00
40.77898,-73.96925,0,0.0,2009-05-03T23:06:00
40.77898,-73.96925,0.01,0.0,2009-05-03T23:13:00
40.77898,-73.96925,0.01,3.0,2009-05-03T23:20:00
40.77898,-73.96925,0.01,0.0,2009-05-03T23:28:00
40.77898,-73.96925,0.01,3.0,2009-05-03T23:51:00
40.77898,-73.96925,0.01,0.0,2009-05-04T00:07:00
40.77898,-73.96925,0.01,3.0,2009-05-04T00:14:00
40.77898,-73.96925,0.02,0.0,2009-05-04T00:24:00
40.77898,-73.96925,0.02,0.0,2009-05-04T00:40:00
40.77898,-73.96925,0.03,3.0,2009-05-04T00:51:00
40.77898,-73.96925,0,3.0,2009-05-04T01:00:00
40.77898,-73.96925,0,0.0,2009-05-04T01:09:00
40.77898,-73.96925,0,0.0,2009-05-04T01:15:00
40.77898,-73.96925,0,0.0,2009-05-04T01:18:00
40.77898,-73.96925,0.01,3.0,2009-05-04T01:41:00
40.77898,-73.96925,0.01,0.0,2009-05-04T01:48:00
40.77898,-73.96925,0.01,0.0,2009-05-04T01:51:00
40.77898,-73.96925,0.01,0.0,2009-05-04T02:11:00
40.77898,-73.96925,0.01,3.0,2009-05-04T02:28:00
40.77898,-73.96925,0.03,6.0,2009-05-04T02:51:00
40.77898,-73.96925,0.01,3.0,2009-05-04T03:23:00
40.77898,-73.96925,0.02,0.0,2009-05-04T03:31:00
40.77898,-73.96925,0.03,0.0,2009-05-04T03:51:00
40.77898,-73.96925,0.01,0.0,2009-05-04T04:24:00
40.77898,-73.96925,0.01,3.0,2009-05-04T04:30:00
40.77898,-73.96925,0.01,3.0,2009-05-04T04:37:00
40.77898,-73.96925,0.02,5.0,2009-05-04T04:51:00
40.77898,-73.96925,0.01,0.0,2009-05-04T05:23:00
40.77898,-73.96925,0.01,0.0,2009-05-04T05:51:00
40.77898,-73.96925,0.01,0.0,2009-05-04T06:42:00
40.77898,-73.96925,0.01,0.0,2009-05-04T06:48:00
40.77898,-73.96925,0.01,3.0,2009-05-04T06:51:00
40.77898,-73.96925,0,3.0,2009-05-04T07:32:00
40.77898,-73.96925,0.01,3.0,2009-05-04T07:39:00
40.77898,-73.96925,0.01,3.0,2009-05-04T07:49:00
40.77898,-73.96925,0.01,3.0,2009-05-04T07:51:00
40.77898,-73.96925,0.01,7.0,2009-05-04T08:42:00
40.77898,-73.96925,0.01,6.0,2009-05-04T08:49:00
40.77898,-73.96925,0.01,6.0,2009-05-04T08:51:00
40.77898,-73.96925,0.01,7.0,2009-05-04T10:36:00
40.77898,-73.96925,0.01,3.0,2009-05-04T10:51:00
40.77898,-73.96925,0,0.0,2009-05-04T11:51:00
40.77898,-73.96925,0.02,5.0,2009-05-04T12:10:00
40.77898,-73.96925,0.02,9.0,2009-05-04T12:19:00
40.77898,-73.96925,0.03,5.0,2009-05-04T12:44:00
40.77898,-73.96925,0.04,0.0,2009-05-04T12:51:00
40.77898,-73.96925,0.01,10.0,2009-05-04T13:10:00
40.77898,-73.96925,0.01,7.0,2009-05-04T13:20:00
40.77898,-73.96925,0.01,7.0,2009-05-04T13:28:00
40.77898,-73.96925,0.02,9.0,2009-05-04T13:51:00
40.77898,-73.96925,0,7.0,2009-05-04T14:12:00
40.77898,-73.96925,0.01,7.0,2009-05-04T14:44:00
40.77898,-73.96925,0.01,0.0,2009-05-04T14:51:00
40.77898,-73.96925,0.01,8.0,2009-05-04T15:06:00
40.77898,-73.96925,0.01,7.0,2009-05-04T15:15:00
40.77898,-73.96925,0.01,11.0,2009-05-04T15:51:00
40.77898,-73.96925,0.01,5.0,2009-05-04T16:51:00
40.77898,-73.96925,0.04,3.0,2009-05-04T17:03:00
40.77898,-73.96925,0.04,5.0,2009-05-04T17:12:00
40.77898,-73.96925,0.06,7.0,2009-05-04T17:29:00
40.77898,-73.96925,0.06,6.0,2009-05-04T17:37:00
40.77898,-73.96925,0.06,3.0,2009-05-04T17:51:00
40.77898,-73.96925,0.02,6.0,2009-05-04T18:51:00
40.77898,-73.96925,0,7.0,2009-05-04T19:51:00
40.77898,-73.96925,0.01,10.0,2009-05-04T20:11:00
40.77898,-73.96925,0.01,14.0,2009-05-04T20:25:00
40.77898,-73.96925,0.01,8.0,2009-05-04T20:33:00
40.77898,-73.96925,0.01,9.0,2009-05-04T20:51:00
40.77898,-73.96925,0.01,9.0,2009-05-05T05:51:00
40.77898,-73.96925,0,11.0,2009-05-05T07:28:00
40.77898,-73.96925,0.02,15.0,2009-05-05T07:51:00
40.77898,-73.96925,0.01,11.0,2009-05-05T08:00:00
40.77898,-73.96925,0.01,9.0,2009-05-05T08:04:00
40.77898,-73.96925,0.01,11.0,2009-05-05T08:11:00
40.77898,-73.96925,0.01,8.0,2009-05-05T08:18:00
40.77898,-73.96925,0.01,14.0,2009-05-05T08:26:00
40.77898,-73.96925,0.03,15.0,2009-05-05T08:46:00
40.77898,-73.96925,0.03,10.0,2009-05-05T08:51:00
40.77898,-73.96925,0.01,14.0,2009-05-05T09:09:00
40.77898,-73.96925,0.01,13.0,2009-05-05T09:15:00
40.77898,-73.96925,0.01,13.0,2009-05-05T09:29:00
40.77898,-73.96925,0.01,15.0,2009-05-05T09:42:00
40.77898,-73.96925,0.01,14.0,2009-05-05T09:51:00
40.77898,-73.96925,0.01,11.0,2009-05-05T10:29:00
40.77898,-73.96925,0.02,9.0,2009-05-05T10:42:00
40.77898,-73.96925,0.02,8.0,2009-05-05T10:50:00
40.77898,-73.96925,0,14.0,2009-05-05T11:26:00
40.77898,-73.96925,0.01,10.0,2009-05-05T11:37:00
40.77898,-73.96925,0.01,7.0,2009-05-05T11:51:00
40.77898,-73.96925,0.03,7.0,2009-05-05T20:14:00
40.77898,-73.96925,0.03,9.0,2009-05-05T20:32:00
40.77898,-73.96925,0.04,6.0,2009-05-05T20:51:00
40.77898,-73.96925,0.02,9.0,2009-05-05T21:51:00
40.77898,-73.96925,0.04,8.0,2009-05-05T22:51:00
40.77898,-73.96925,0.03,8.0,2009-05-05T23:23:00
40.77898,-73.96925,0.08,6.0,2009-05-05T23:36:00
40.77898,-73.96925,0.09,5.0,2009-05-05T23:40:00
40.77898,-73.96925,0.10,7.0,2009-05-05T23:51:00
40.77898,-73.96925,0.02,0.0,2009-05-06T00:04:00
40.77898,-73.96925,0.05,5.0,2009-05-06T00:51:00
40.77898,-73.96925,0,7.0,2009-05-06T01:29:00
40.77898,-73.96925,0.01,6.0,2009-05-06T01:49:00
40.77898,-73.96925,0.02,7.0,2009-05-06T01:51:00
40.77898,-73.96925,0,3.0,2009-05-06T02:05:00
40.77898,-73.96925,0,8.0,2009-05-06T02:14:00
40.77898,-73.96925,0.01,3.0,2009-05-06T02:35:00
40.77898,-73.96925,0.01,6.0,2009-05-06T02:43:00
40.77898,-73.96925,0.01,7.0,2009-05-06T02:51:00
40.77898,-73.96925,0.01,8.0,2009-05-06T03:51:00
40.77898,-73.96925,0,8.0,2009-05-06T20:51:00
40.77898,-73.96925,0.03,7.0,2009-05-06T21:00:00
40.77898,-73.96925,0.06,8.0,2009-05-06T21:10:00
40.77898,-73.96925,0.06,9.0,2009-05-06T21:23:00
40.77898,-73.96925,0.06,13.0,2009-05-06T21:51:00
40.77898,-73.96925,0.01,7.0,2009-05-06T22:18:00
40.77898,-73.96925,0.01,8.0,2009-05-06T22:20:00
40.77898,-73.96925,0.22,7.0,2009-05-06T22:42:00
40.77898,-73.96925,0.27,5.0,2009-05-06T22:51:00
40.77898,-73.96925,0.03,7.0,2009-05-06T23:01:00
40.77898,-73.96925,0.06,5.0,2009-05-06T23:11:00
40.77898,-73.96925,0.11,3.0,2009-05-06T23:28:00
40.77898,-73.96925,0.49,8.0,2009-05-06T23:37:00
40.77898,-73.96925,0.68,5.0,2009-05-06T23:51:00
40.77898,-73.96925,0.09,3.0,2009-05-07T00:07:00
40.77898,-73.96925,0.15,6.0,2009-05-07T00:20:00
40.77898,-73.96925,0.21,0.0,2009-05-07T00:33:00
40.77898,-73.96925,0.21,6.0,2009-05-07T00:42:00
40.77898,-73.96925,0.21,6.0,2009-05-07T00:51:00
40.77898,-73.96925,0.01,5.0,2009-05-07T02:44:00
40.77898,-73.96925,0.01,5.0,2009-05-07T02:51:00
40.77898,-73.96925,0.13,0.0,2009-05-07T03:29:00
40.77898,-73.96925,0.14,0.0,2009-05-07T03:44:00
40.77898,-73.96925,0.14,5.0,2009-05-07T03:51:00
40.77898,-73.96925,0,0.0,2009-05-07T04:34:00
40.77898,-73.96925,0.01,0.0,2009-05-07T04:51:00
40.77898,-73.96925,0,0.0,2009-05-07T05:00:00
40.77898,-73.96925,0.02,0.0,2009-05-07T05:16:00
40.77898,-73.96925,0.03,0.0,2009-05-07T05:30:00
40.77898,-73.96925,0.03,0.0,2009-05-07T05:51:00
40.77898,-73.96925,0.01,0.0,2009-05-07T12:51:00
40.77898,-73.96925,0,15.0,2009-05-07T13:51:00
40.77898,-73.96925,0.59,3.0,2009-05-07T14:22:00
40.77898,-73.96925,0.65,0.0,2009-05-07T14:46:00
40.77898,-73.96925,0.67,0.0,2009-05-07T14:51:00
40.77898,-73.96925,0.01,5.0,2009-05-07T15:00:00
40.77898,-73.96925,0.02,0.0,2009-05-07T15:04:00
40.77898,-73.96925,0.04,5.0,2009-05-07T15:15:00
40.77898,-73.96925,0.04,3.0,2009-05-07T15:30:00
40.77898,-73.96925,0.04,0.0,2009-05-07T15:51:00
40.77898,-73.96925,0.04,5.0,2009-05-09T02:40:00
40.77898,-73.96925,0.10,0.0,2009-05-09T02:51:00
40.77898,-73.96925,0.04,3.0,2009-05-09T03:04:00
40.77898,-73.96925,0.14,5.0,2009-05-09T03:11:00
40.77898,-73.96925,0.14,6.0,2009-05-09T03:13:00
40.77898,-73.96925,0.27,11.0,2009-05-09T03:51:00
40.77898,-73.96925,0.07,5.0,2009-05-09T04:02:00
40.77898,-73.96925,0.25,0.0,2009-05-09T04:21:00
40.77898,-73.96925,0.25,6.0,2009-05-09T04:34:00
40.77898,-73.96925,0.25,0.0,2009-05-09T04:41:00
40.77898,-73.96925,0.25,3.0,2009-05-09T04:49:00
40.77898,-73.96925,0.25,0.0,2009-05-09T04:51:00
40.77898,-73.96925,0,8.0,2009-05-14T06:51:00
40.77898,-73.96925,0,11.0,2009-05-14T07:51:00
40.77898,-73.96925,0,10.0,2009-05-14T08:51:00
40.77898,-73.96925,0.01,8.0,2009-05-14T09:51:00
40.77898,-73.96925,0,9.0,2009-05-14T10:51:00
40.77898,-73.96925,0,9.0,2009-05-14T12:51:00
40.77898,-73.96925,0,8.0,2009-05-14T16:51:00
40.77898,-73.96925,0,8.0,2009-05-14T18:51:00
40.77898,-73.96925,0,8.0,2009-05-14T19:51:00
40.77898,-73.96925,0.02,10.0,2009-05-14T20:51:00
40.77898,-73.96925,0.02,0.0,2009-05-14T21:51:00
40.77898,-73.96925,0.01,7.0,2009-05-16T08:15:00
40.77898,-73.96925,0.05,0.0,2009-05-16T08:31:00
40.77898,-73.96925,0.05,5.0,2009-05-16T08:51:00
40.77898,-73.96925,0.04,0.0,2009-05-16T22:51:00
40.77898,-73.96925,0.03,3.0,2009-05-16T23:03:00
40.77898,-73.96925,0.06,3.0,2009-05-16T23:18:00
40.77898,-73.96925,0.07,0.0,2009-05-16T23:51:00
40.77898,-73.96925,0.02,0.0,2009-05-17T00:07:00
